code_insee;commune;dep_code;region_nom;federation;total_f;total_h;total;F - 1 à 4 ans;F - 5 à 9 ans;F - 10 à 14 ans;F - 15 à 19 ans;F - 20 à 24 ans;F - 25 à 29 ans;F - 30 à 34 ans;F - 35 à 39 ans;F - 40 à 44 ans;F - 45 à 49 ans;F - 50 à 54 ans;F - 55 à 59 ans;F - 60 à 64 ans;F - 65 à 69 ans;F - 70 à 74 ans;F - 75 à 79 ans;F - 80 à 99 ans;F - NR;H - 1 à 4 ans;H - 5 à 9 ans;H - 10 à 14 ans;H - 15 à 19 ans;H - 20 à 24 ans;H - 25 à 29 ans;H - 30 à 34 ans;H - 35 à 39 ans;H - 40 à 44 ans;H - 45 à 49 ans;H - 50 à 54 ans;H - 55 à 59 ans;H - 60 à 64 ans;H - 65 à 69 ans;H - 70 à 74 ans;H - 75 à 79 ans;H - 80 à 99 ans;H - NR
77483;Varreddes;77;Île-de-France;FF de Tennis;8;21;29;0;2;2;0;0;0;1;1;0;1;0;0;0;0;0;1;0;0;1;3;7;2;1;1;1;0;1;1;2;0;1;0;0;0;0;0
77483;Varreddes;77;Île-de-France;FF de Tennis de Table;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
77484;Vaucourtois;77;Île-de-France;FF de Tennis;1;3;4;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
77485;Le Vaudoué;77;Île-de-France;FF de Tennis;9;28;37;0;1;1;2;1;0;0;0;0;0;1;2;0;1;0;0;0;0;1;2;7;3;3;1;0;0;2;1;1;3;3;1;0;0;0;0
77485;Le Vaudoué;77;Île-de-France;FF de Tennis de Table;0;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;1;0;1;0;0
77486;Vaudoy-en-Brie;77;Île-de-France;FF de Tennis;4;9;13;0;2;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;4;0;3;0;0;0;1;0;0;0;1;0;0;0;0;0;0
77486;Vaudoy-en-Brie;77;Île-de-France;FF de Tennis de Table;1;4;5;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;1;1;0;0;0;0;0;0;0;0
77487;Vaux-le-Pénil;77;Île-de-France;FF de Tennis;67;146;213;0;14;21;4;5;1;2;2;3;5;4;3;2;0;0;1;0;0;3;34;23;11;10;6;4;7;14;12;8;6;2;2;3;1;0;0
77487;Vaux-le-Pénil;77;Île-de-France;FF de Tennis de Table;4;34;38;0;1;0;0;0;0;0;0;0;2;1;0;0;0;0;0;0;0;0;2;7;1;3;1;2;2;3;4;0;5;1;2;0;1;0;0
77489;Vaux-sur-Lunain;77;Île-de-France;FF de Tennis de Table;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
77490;Vendrest;77;Île-de-France;FF de Tennis;0;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;1;1;0;0;0;0;0;0;0;0
77492;Verdelot;77;Île-de-France;FF de Tennis;1;3;4;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;1;0;0;0;0;0
77492;Verdelot;77;Île-de-France;FF de Tennis de Table;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
77493;Verneuil-l'Étang;77;Île-de-France;FF de Tennis;13;53;66;0;4;2;0;1;0;3;0;1;0;1;0;1;0;0;0;0;0;0;11;18;3;1;0;1;4;4;5;2;3;0;1;0;0;0;0
77493;Verneuil-l'Étang;77;Île-de-France;FF de Tennis de Table;0;5;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;1;1;0;0;0;1;0;0;0;0;0
77494;Vernou-la-Celle-sur-Seine;77;Île-de-France;FF de Tennis;12;33;45;0;1;2;3;0;0;0;1;4;0;0;1;0;0;0;0;0;0;0;3;5;4;1;1;3;0;3;4;3;4;0;2;0;0;0;0
77495;Vert-Saint-Denis;77;Île-de-France;FF de Tennis;32;97;129;1;8;8;2;2;0;2;1;2;2;3;1;0;0;0;0;0;0;3;19;23;4;4;1;4;6;8;7;6;5;2;3;0;2;0;0
77495;Vert-Saint-Denis;77;Île-de-France;FF de Tennis de Table;0;11;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;3;2;0;0;1;1;0;1;0;2;0;0;0;0;0
77498;Vignely;77;Île-de-France;FF de Tennis;2;6;8;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;3;0;1;0;0;0;1;0;0;0;1;0;0;0;0;0;0
77500;Villebéon;77;Île-de-France;FF de Tennis;0;7;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;4;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0
77501;Villecerf;77;Île-de-France;FF de Tennis;4;6;10;0;1;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;1;1;1;0;0;0;0;0
77504;Villemaréchal;77;Île-de-France;FF de Tennis;1;7;8;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;1;0;0;0;0;0;1;0;0;1;1;0;0;0;0
77504;Villemaréchal;77;Île-de-France;FF de Tennis de Table;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
77505;Villemareuil;77;Île-de-France;FF de Tennis;1;2;3;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0
77505;Villemareuil;77;Île-de-France;FF de Tennis de Table;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
77506;Villemer;77;Île-de-France;FF de Tennis;1;2;3;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
77507;Villenauxe-la-Petite;77;Île-de-France;FF de Tennis;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0
77508;Villeneuve-le-Comte;77;Île-de-France;FF de Tennis;23;50;73;1;7;2;0;0;0;2;3;3;2;3;0;0;0;0;0;0;0;2;12;10;4;2;2;1;1;3;5;4;0;1;2;1;0;0;0
77508;Villeneuve-le-Comte;77;Île-de-France;FF de Tennis de Table;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
77509;Villeneuve-les-Bordes;77;Île-de-France;FF de Tennis;3;2;5;0;0;2;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
77509;Villeneuve-les-Bordes;77;Île-de-France;FF de Tennis de Table;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
77510;Villeneuve-Saint-Denis;77;Île-de-France;FF de Tennis;10;19;29;0;2;1;2;1;1;0;0;2;0;0;0;0;1;0;0;0;0;0;0;9;0;1;0;1;2;0;2;1;3;0;0;0;0;0;0
77510;Villeneuve-Saint-Denis;77;Île-de-France;FF de Tennis de Table;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
77511;Villeneuve-sous-Dammartin;77;Île-de-France;FF de Tennis;1;2;3;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
77511;Villeneuve-sous-Dammartin;77;Île-de-France;FF de Tennis de Table;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
77512;Villeneuve-sur-Bellot;77;Île-de-France;FF de Tennis;4;19;23;0;0;2;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;5;6;1;0;0;1;1;1;2;0;1;0;0;0;1;0;0
77512;Villeneuve-sur-Bellot;77;Île-de-France;FF de Tennis de Table;1;1;2;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
77513;Villenoy;77;Île-de-France;FF de Tennis;22;51;73;3;4;2;3;1;0;2;1;1;1;2;1;0;1;0;0;0;0;3;15;7;4;2;2;4;3;5;2;1;1;1;1;0;0;0;0
77513;Villenoy;77;Île-de-France;FF de Tennis de Table;2;16;18;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;5;0;0;0;3;0;0;1;1;2;1;1;0;1;0;0
77514;Villeparisis;77;Île-de-France;FF de Tennis;123;256;379;6;43;20;7;3;3;3;10;9;8;4;3;0;3;0;1;0;0;4;50;68;20;5;12;8;9;19;24;15;10;1;6;1;3;1;0
77514;Villeparisis;77;Île-de-France;FF de Tennis de Table;11;63;74;0;2;3;0;0;2;0;3;1;0;0;0;0;0;0;0;0;0;0;8;19;6;3;1;3;3;5;4;4;2;1;2;1;1;0;0
77514;Villeparisis;77;Île-de-France;FF de Tennis;8;9;17;0;2;2;1;0;0;1;0;1;0;0;0;1;0;0;0;0;0;0;4;3;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0
77514;Villeparisis;77;Île-de-France;FF de Tennis de Table;0;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0
77515;Villeroy;77;Île-de-France;FF de Tennis;3;3;6;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0
77516;Ville-Saint-Jacques;77;Île-de-France;FF de Tennis;8;13;21;0;1;1;2;0;0;0;0;2;1;0;1;0;0;0;0;0;0;0;4;1;2;3;0;0;0;1;0;2;0;0;0;0;0;0;0
77517;Villevaudé;77;Île-de-France;FF de Tennis;2;27;29;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;4;2;5;3;1;0;1;4;2;1;2;0;0;1;0;1;0
77517;Villevaudé;77;Île-de-France;FF de Tennis de Table;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0
77518;Villiers-en-Bière;77;Île-de-France;FF de Tennis;2;3;5;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0
77519;Villiers-Saint-Georges;77;Île-de-France;FF de Tennis;1;3;4;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
77520;Villiers-sous-Grez;77;Île-de-France;FF de Tennis;6;12;18;0;2;1;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;1;3;1;1;1;1;0;2;0;0;1;1;0;0;0;0;0;0
77521;Villiers-sur-Morin;77;Île-de-France;FF de Tennis;15;24;39;0;2;9;1;0;0;0;0;0;1;1;0;0;1;0;0;0;0;0;1;8;3;1;1;1;0;2;1;1;2;3;0;0;0;0;0
77521;Villiers-sur-Morin;77;Île-de-France;FF de Tennis de Table;2;2;4;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
77522;Villiers-sur-Seine;77;Île-de-France;FF de Tennis;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
77523;Villuis;77;Île-de-France;FF de Tennis;1;3;4;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
77524;Vimpelles;77;Île-de-France;FF de Tennis;1;2;3;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0
77525;Vinantes;77;Île-de-France;FF de Tennis;1;4;5;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;2;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
77526;Vincy-Manœuvre;77;Île-de-France;FF de Tennis;3;3;6;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0
77527;Voinsles;77;Île-de-France;FF de Tennis;3;9;12;0;1;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;4;0;0;2;0;0;0;0;0;2;1;0;0;0;0;0;0
77527;Voinsles;77;Île-de-France;FF de Tennis de Table;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
77528;Voisenon;77;Île-de-France;FF de Tennis;4;13;17;0;0;2;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;3;3;1;0;1;1;0;0;1;2;1;0;0;0;0;0;0
77528;Voisenon;77;Île-de-France;FF de Tennis de Table;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
77529;Voulangis;77;Île-de-France;FF de Tennis;7;19;26;0;1;1;1;0;0;1;1;1;0;0;1;0;0;0;0;0;0;0;4;3;0;0;2;0;1;1;2;3;1;2;0;0;0;0;0
77529;Voulangis;77;Île-de-France;FF de Tennis de Table;1;4;5;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;2;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
77530;Voulton;77;Île-de-France;FF de Tennis;3;2;5;0;1;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
77531;Voulx;77;Île-de-France;FF de Tennis;1;7;8;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;1;1;0;1;0;1;1;0;0;0;0
77531;Voulx;77;Île-de-France;FF de Tennis de Table;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
77532;Vulaines-lès-Provins;77;Île-de-France;FF de Tennis;0;5;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0
77533;Vulaines-sur-Seine;77;Île-de-France;FF de Tennis;25;49;74;0;6;5;3;3;1;2;2;1;1;0;1;0;0;0;0;0;0;0;9;11;6;2;1;1;5;2;4;1;2;0;1;2;1;1;0
77533;Vulaines-sur-Seine;77;Île-de-France;FF de Tennis de Table;1;6;7;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;2;1;0;0;0;0
77534;Yèbles;77;Île-de-France;FF de Tennis;2;9;11;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;1;1;1;0;1;2;1;1;0;0;0;0;0;0;0
77534;Yèbles;77;Île-de-France;FF de Tennis de Table;1;2;3;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
78003;Ablis;78;Île-de-France;FF de Tennis;20;56;76;1;3;3;1;0;0;1;0;5;4;1;0;0;0;1;0;0;0;3;10;8;3;0;1;3;6;3;11;3;2;2;0;1;0;0;0
78003;Ablis;78;Île-de-France;FF de Tennis de Table;1;14;15;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;1;0;2;3;1;1;0;0;0;0
78005;Achères;78;Île-de-France;FF de Tennis;124;237;361;6;24;22;14;1;5;6;5;13;10;10;5;2;0;1;0;0;0;13;54;47;21;2;12;3;11;19;19;17;10;4;1;1;2;1;0
78005;Achères;78;Île-de-France;FF de Tennis de Table;1;76;77;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;20;5;2;6;4;3;10;14;3;1;3;1;1;0;0;0
78006;Adainville;78;Île-de-France;FF de Tennis;3;6;9;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;1;0;1;0;0;2;0;0;1;0;0;0;0
78007;Aigremont;78;Île-de-France;FF de Tennis;26;56;82;0;3;6;3;0;1;0;2;1;2;3;3;1;0;1;0;0;0;0;11;14;0;1;1;0;2;6;3;1;8;3;0;2;1;3;0
78007;Aigremont;78;Île-de-France;FF de Tennis de Table;2;4;6;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1;0;0;1;0;0;0;0
78009;Allainville;78;Île-de-France;FF de Tennis;0;5;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;1;0;2;0;0;0;0;0;0;0;0
78010;Les Alluets-le-Roi;78;Île-de-France;FF de Tennis;6;29;35;0;2;0;0;0;1;0;0;2;0;0;0;1;0;0;0;0;0;0;6;7;5;1;1;0;0;1;3;2;1;2;0;0;0;0;0
78010;Les Alluets-le-Roi;78;Île-de-France;FF de Tennis de Table;0;5;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;0;0;0;0;0;0;0;0;0;0;1;0;0;0
78013;Andelu;78;Île-de-France;FF de Tennis;14;13;27;0;2;2;0;0;0;2;0;1;2;0;2;1;0;2;0;0;0;1;1;4;0;0;0;0;0;2;0;1;2;2;0;0;0;0;0
78013;Andelu;78;Île-de-France;FF de Tennis de Table;1;2;3;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
78015;Andrésy;78;Île-de-France;FF de Tennis;94;195;289;6;22;20;3;5;3;1;5;4;9;6;4;3;1;2;0;0;0;4;32;45;16;4;13;3;10;10;19;16;6;5;2;5;3;2;0
78015;Andrésy;78;Île-de-France;FF de Tennis de Table;12;52;64;0;5;4;0;0;0;0;0;0;1;0;1;1;0;0;0;0;0;0;4;21;4;1;0;1;0;3;5;4;5;3;1;0;0;0;0
78020;Arnouville-lès-Mantes;78;Île-de-France;FF de Tennis;6;9;15;0;0;0;0;0;1;3;0;0;1;1;0;0;0;0;0;0;0;0;1;1;0;0;1;0;2;0;1;1;1;1;0;0;0;0;0
78020;Arnouville-lès-Mantes;78;Île-de-France;FF de Tennis de Table;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
78029;Aubergenville;78;Île-de-France;FF de Tennis;21;75;96;0;3;3;0;0;6;1;3;1;0;2;1;1;0;0;0;0;0;1;19;19;3;3;2;4;6;3;5;1;1;2;2;3;0;1;0
78029;Aubergenville;78;Île-de-France;FF de Tennis de Table;6;44;50;0;1;2;0;0;1;0;0;0;1;0;1;0;0;0;0;0;0;2;4;15;2;2;0;3;1;3;4;1;4;1;2;0;0;0;0
78030;Auffargis;78;Île-de-France;FF de Tennis;43;107;150;1;7;11;3;0;1;1;3;3;4;2;2;2;1;0;2;0;0;5;27;15;4;1;2;1;6;12;4;9;11;3;1;4;2;0;0
78030;Auffargis;78;Île-de-France;FF de Tennis de Table;1;5;6;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;2;0;1;0;0;0;0
78031;Auffreville-Brasseuil;78;Île-de-France;FF de Tennis;2;8;10;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;2;0;0;0;0;0;0;1;3;0;0;0;0;1;0;0;0
78031;Auffreville-Brasseuil;78;Île-de-France;FF de Tennis de Table;0;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0
78033;Aulnay-sur-Mauldre;78;Île-de-France;FF de Tennis;8;16;24;0;2;2;1;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;4;4;1;0;1;0;0;0;1;0;2;0;0;2;1;0;0
78033;Aulnay-sur-Mauldre;78;Île-de-France;FF de Tennis de Table;1;5;6;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;1;0;1;0;1;0;0;0;0
78034;Auteuil;78;Île-de-France;FF de Tennis;3;13;16;0;0;0;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;1;4;2;0;0;1;0;0;1;2;1;1;0;0;0;0;0
78034;Auteuil;78;Île-de-France;FF de Tennis de Table;0;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;2;0;0;0;0;0;0;0
78036;Autouillet;78;Île-de-France;FF de Tennis;5;20;25;0;0;1;0;0;0;0;1;1;0;0;0;2;0;0;0;0;0;0;4;3;3;1;0;1;1;1;1;2;1;2;0;0;0;0;0
78036;Autouillet;78;Île-de-France;FF de Tennis de Table;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
78043;Bailly;78;Île-de-France;FF de Tennis;64;130;194;2;11;18;3;1;1;0;1;3;7;7;1;4;4;1;0;0;0;4;26;31;15;2;0;2;4;7;11;8;6;5;4;1;2;2;0
78043;Bailly;78;Île-de-France;FF de Tennis de Table;3;26;29;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;0;0;0;1;1;9;1;1;1;1;1;1;0;3;4;1;0;1;0;0;0
78048;Bazainville;78;Île-de-France;FF de Tennis;2;40;42;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;6;13;5;1;2;0;1;2;2;3;1;1;1;1;1;0;0
78048;Bazainville;78;Île-de-France;FF de Tennis de Table;0;5;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;0;0;0;0;1;1;0;0;0;0;0;0;0
78049;Bazemont;78;Île-de-France;FF de Tennis;37;84;121;1;7;7;1;0;1;1;4;4;2;4;2;2;0;0;1;0;0;5;20;11;3;1;6;3;1;7;7;3;6;5;3;0;2;1;0
78049;Bazemont;78;Île-de-France;FF de Tennis de Table;0;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
78050;Bazoches-sur-Guyonne;78;Île-de-France;FF de Tennis;11;35;46;0;2;3;0;0;0;0;1;2;0;0;2;1;0;0;0;0;0;0;14;5;1;1;0;0;1;4;2;2;3;1;1;0;0;0;0
78053;Béhoust;78;Île-de-France;FF de Tennis;5;6;11;0;1;0;1;0;0;0;0;2;0;0;0;1;0;0;0;0;0;0;0;2;0;0;0;2;0;0;1;0;0;1;0;0;0;0;0
78053;Béhoust;78;Île-de-France;FF de Tennis de Table;2;1;3;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
78057;Bennecourt;78;Île-de-France;FF de Tennis;8;9;17;0;1;1;2;0;0;1;0;1;1;0;0;0;0;1;0;0;0;0;2;2;1;0;1;1;0;0;1;1;0;0;0;0;0;0;0
78057;Bennecourt;78;Île-de-France;FF de Tennis de Table;2;6;8;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;0;0;1;0;0;0;1;0;1;0;0;0;0
78062;Beynes;78;Île-de-France;FF de Tennis;94;192;286;1;13;17;13;4;1;1;9;9;12;7;2;3;0;1;0;1;0;1;25;48;18;4;7;5;8;12;17;19;14;4;2;3;5;0;0
78062;Beynes;78;Île-de-France;FF de Tennis de Table;2;29;31;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;2;1;2;1;1;1;1;2;4;6;4;1;2;0;1;0;0
78068;Blaru;78;Île-de-France;FF de Tennis;1;6;7;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0
78070;Boinville-en-Mantois;78;Île-de-France;FF de Tennis;0;7;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;1;0;2;0;0;0;1;0;0;0;0;0;0
78071;Boinville-le-Gaillard;78;Île-de-France;FF de Tennis;3;10;13;0;1;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;2;3;1;1;0;0;0;0;1;0;0;1;1;0;0;0;0
78071;Boinville-le-Gaillard;78;Île-de-France;FF de Tennis de Table;0;6;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;2;0;0;1;1;0;0;0;1;0;0;0;0
78072;Boinvilliers;78;Île-de-France;FF de Tennis;1;5;6;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0
78073;Bois-d'Arcy;78;Île-de-France;FF de Tennis;79;178;257;3;26;15;4;1;4;0;7;4;3;4;2;2;1;2;0;1;0;7;31;41;8;6;8;12;11;10;20;10;4;3;3;2;1;1;0
78073;Bois-d'Arcy;78;Île-de-France;FF de Tennis de Table;1;28;29;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;2;4;0;2;2;2;0;2;3;1;2;4;4;0;0;0;0
78076;Boissets;78;Île-de-France;FF de Tennis;0;5;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
78076;Boissets;78;Île-de-France;FF de Tennis de Table;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
78077;La Boissière-École;78;Île-de-France;FF de Tennis;2;9;11;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;2;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0
78077;La Boissière-École;78;Île-de-France;FF de Tennis de Table;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
78082;Boissy-Mauvoisin;78;Île-de-France;FF de Tennis;7;6;13;0;4;0;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;4;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
78084;Boissy-sans-Avoir;78;Île-de-France;FF de Tennis;14;40;54;0;2;2;0;0;0;0;5;1;3;0;0;0;0;1;0;0;0;0;11;6;3;2;0;2;2;3;5;3;0;1;0;1;1;0;0
